species	abundance	interval	survey	region	EPID	PlotID	date	time	temperature	wind_speed	sunshine	cloud_cover	flower_cover	veg_hight	but_moth	activity
Autographa gamma	1	6	2	H	HEG08	H14707	13.07.08	13:30	18.5	1	0	100	25	30	M	day
Autographa gamma	1	1	2	H	HEG10	H22151	04.07.08	14:50	22	1.5	30	10	1.5	7	M	day
Autographa gamma	1	2	2	H	HEG10	H22151	04.07.08	14:50	22	1.5	30	10	1.5	7	M	day
Autographa gamma	1	4	2	H	HEG10	H22151	04.07.08	14:50	22	1.5	30	10	1.5	7	M	day
Autographa gamma	2	5	2	H	HEG10	H22151	04.07.08	14:50	22	1.5	30	10	1.5	7	M	day
Autographa gamma	2	6	2	H	HEG10	H22151	04.07.08	14:50	22	1.5	30	10	1.5	7	M	day
Autographa gamma	1	1	2	H	HEG11	H24761	04.07.08	15:50	23	1	25	30	7	7	M	day
Autographa gamma	1	4	2	H	HEG11	H24761	04.07.08	15:50	23	1	25	30	7	7	M	day
Autographa gamma	1	5	3	H	HEG16	H12643	13.08.08	10:20	21	2	25	30	8	18	M	day
Autographa gamma	1	3	1	H	HEG17	H14529	07.06.08	15:45	25	1	30	10	20	50	M	day
Autographa gamma	1	6	1	H	HEG17	H14529	07.06.08	15:45	25	1	30	10	20	50	M	day
Autographa gamma	1	3	3	H	HEG17	H14529	16.08.08	17:10	19.5	1	15	30	2	20	M	day
Autographa gamma	1	2	3	H	HEG18	H16581	16.08.08	12:05	20.5	1	30	40	6	20	M	day
Autographa gamma	1	1	1	H	HEG23	H20426	04.06.08	16:30	20	0	0	90	50	15	M	day
Autographa gamma	1	6	2	H	HEG24	H20438	07.07.08	15:10	21	3	10	80	20	15	M	day
Autographa gamma	1	4	3	H	HEG27	H20121	16.08.08	15:35	22	1	0	70	3	9	M	day
Autographa gamma	1	2	2	H	HEG28	H20535	04.07.08	12:30	21	2	25	10	6	12	M	day
Autographa gamma	1	5	2	H	HEG28	H20535	04.07.08	12:30	21	2	25	10	6	12	M	day
Autographa gamma	1	1	2	H	HEG29	H20537	04.07.08	13:30	22	1.5	30	10	10	15	M	day
Autographa gamma	2	4	2	H	HEG29	H20537	04.07.08	13:30	22	1.5	30	10	10	15	M	day
Autographa gamma	1	5	2	H	HEG29	H20537	04.07.08	13:30	22	1.5	30	10	10	15	M	day
Autographa gamma	1	6	3	H	HEG29	H20537	16.08.08	10:45	18	1	25	20	6	15	M	day
Autographa gamma	1	2	2	H	HEG31	H20003	12.07.08	12:20	19	3	0	100	15	12	M	day
Autographa gamma	1	2	3	H	HEG31	H20003	11.08.08	17:45	22.5	1	5	60	11	25	M	day
Autographa gamma	1	5	3	H	HEG31	H20003	11.08.08	17:45	22.5	1	5	60	11	25	M	day
Autographa gamma	1	3	2	H	HEG34	H30402	06.07.08	11:00	21	1.5	10	70	20	12	M	day
Autographa gamma	1	4	2	H	HEG34	H30402	06.07.08	11:00	21	1.5	10	70	20	12	M	day
Autographa gamma	1	5	2	H	HEG34	H30402	06.07.08	11:00	21	1.5	10	70	20	12	M	day
Autographa gamma	1	1	2	H	HEG35	H30417	06.07.08	12:10	25	1.5	5	80	15	15	M	day
Autographa gamma	1	2	2	H	HEG36	H20241	14.07.08	15:00	18.5	0.5	0	95	3	10	M	day
Autographa gamma	1	3	2	H	HEG36	H20241	14.07.08	15:00	18.5	0.5	0	95	3	10	M	day
Autographa gamma	1	3	2	H	HEG39	H20436	07.07.08	12:50	22	2	25	30	8	60	M	day
Autographa gamma	1	2	1	H	HEG42	H13708	07.06.08	16:45	22	1	20	20	20	20	M	day
Autographa gamma	2	6	3	H	HEG42	H13708	17.08.08	12:50	22	1.5	25	20	10	17	M	day
Autographa gamma	1	4	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	M	day
Autographa gamma	1	6	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	M	day
Autographa gamma	1	6	3	H	HEG44	H20215	17.08.08	14:05	22	1	5	50	2	15	M	day
Autographa gamma	1	2	1	H	HEG45	H20258	06.06.08	14:15	22	3	20	30	15	30	M	day
Autographa gamma	1	4	2	H	HEG46	H30915	17.07.08	11:15	19.5	1.5	10	80	25	30	M	day
Autographa gamma	1	1	3	H	HEG46	H30915	17.08.08	11:00	20.5	1.5	30	10	4	20	M	day
Autographa gamma	1	1	1	H	HEG47	H2818	31.05.08	14:00	22	3	0	100	15	80	M	day
Autographa gamma	1	4	1	H	HEG49	H8020	02.06.08	16:00	25	3	25	10	7	90	M	day
Autographa gamma	1	4	2	H	HEG50	H15457	16.07.08	12:25	20	2	0	100	15	8	M	day
Autographa gamma	1	5	3	S	SEG01	S1029	24.07.08	15:00	25	2.5	25	30	1	9	M	day
Autographa gamma	1	2	3	S	SEG03	S526	24.07.08	11:45	22	3	25	20	8	30	M	day
Autographa gamma	1	4	3	S	SEG10	S502	19.07.08	13:00	23	3	15	70	4	30	M	day
Autographa gamma	1	4	2	S	SEG12	S561	15.06.08	12:45	18	1	20	50	1	9	M	day
Autographa gamma	1	3	3	S	SEG15	S658	27.07.08	13:50	29	1	30	0	1	30	M	day
Autographa gamma	1	4	3	S	SEG20	S980	23.07.08	11:40	20.5	1	10	70	1	7	M	day
Autographa gamma	1	2	3	S	SEG20	S980	23.07.08	11:40	20.5	1	10	70	1	7	M	day
Autographa gamma	1	1	3	S	SEG33	S732	22.07.08	16:00	21	0.5	25	60	4	10	M	day
Autographa gamma	1	3	3	S	SEG33	S732	22.07.08	16:00	21	0.5	25	60	4	10	M	day
Autographa gamma	1	4	3	S	SEG33	S732	22.07.08	16:00	21	0.5	25	60	4	10	M	day
Autographa gamma	1	3	3	S	SEG38	S1044	26.07.08	10:45	24	1	30	0	9	15	M	day
Autographa gamma	1	1	2	S	SEG41	S974	19.06.08	16:00	26	3	25	20	30	9	M	day
Autographa gamma	1	6	3	S	SEG43	S1046	22.07.08	13:00	19	1	0	100	3	12	M	day
Autographa gamma	1	2	2	S	SEG47	S801	18.06.08	10:15	21	1	25	40	4	30	M	day
Autographa gamma	1	3	2	S	SEG47	S801	18.06.08	10:15	21	1	25	40	4	30	M	day
Brenthis ino	1	2	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	B	day
Callistege mi	1	4	1	A	AEG09	A43687	30.05.08	11:45	25	0	25	40	10	15	M	day
Callistege mi	1	5	1	A	AEG09	A43687	30.05.08	11:45	25	0	25	40	10	15	M	day
Callistege mi	1	5	1	A	AEG22	A45310	26.05.08	13:45	22	1	30	10	35	65	M	day
Callistege mi	1	5	1	A	AEG25	A7116	25.05.08	11:45	19	1.5	10	70	15	7	M	day
Callistege mi	1	6	1	A	AEG25	A7116	25.05.08	11:45	19	1.5	10	70	15	7	M	day
Callistege mi	2	5	1	A	AEG26	A28932	25.05.08	15:45	18	2	15	80	6	7	M	day
Callistege mi	1	6	1	A	AEG26	A28932	25.05.08	15:45	18	2	15	80	6	7	M	day
Callistege mi	1	5	1	A	AEG27	A40320	29.05.08	16:00	22	0	0	100	17	30	M	day
Callistege mi	1	4	1	A	AEG32	A41172	27.05.08	14:30	26	1	25	20	3	25	M	day
Callistege mi	1	5	1	A	AEG32	A41172	27.05.08	14:30	26	1	25	20	3	25	M	day
Callistege mi	1	4	1	A	AEG33	A41959	27.05.08	09:50	22	1	22	10	17	10	M	day
Callistege mi	1	6	1	A	AEG33	A41959	27.05.08	09:50	22	1	22	10	17	10	M	day
Callistege mi	1	2	1	A	AEG38	A32042	28.05.08	16:30	21	1	25	20	15	50	M	day
Callistege mi	1	1	1	A	AEG49	A43953	27.05.08	12:15	25	2	30	0	20	15	M	day
Callistege mi	1	4	1	A	AEG49	A43953	27.05.08	12:15	25	2	30	0	20	15	M	day
Callistege mi	1	5	1	A	AEG49	A43953	27.05.08	12:15	25	2	30	0	20	15	M	day
Callistege mi	1	6	1	H	HEG07	H12850	02.06.08	14:15	28	2.5	30	10	18	90	M	day
Callistege mi	1	6	1	H	HEG14	H19568	01.06.08	15:00	25	1	30	20	10	100	M	day
Callistege mi	1	2	1	H	HEG16	H12643	06.06.08	17:00	22	2	25	10	25	30	M	day
Callistege mi	2	4	1	H	HEG17	H14529	07.06.08	15:45	25	1	30	10	20	50	M	day
Callistege mi	1	1	1	H	HEG18	H16581	01.06.08	16:15	25	1	30	20	10	15	M	day
Callistege mi	1	5	1	H	HEG28	H20535	01.06.08	11:00	22	1	15	70	0.5	4	M	day
Callistege mi	1	2	1	H	HEG42	H13708	07.06.08	16:45	22	1	20	20	20	20	M	day
Callistege mi	1	5	1	H	HEG42	H13708	07.06.08	16:45	22	1	20	20	20	20	M	day
Callistege mi	1	6	1	H	HEG42	H13708	07.06.08	16:45	22	1	20	20	20	20	M	day
Callistege mi	1	2	1	H	HEG45	H20258	06.06.08	14:15	22	3	20	30	15	30	M	day
Callistege mi	1	1	1	H	HEG50	H15457	02.06.08	12:45	27	2	25	20	12	80	M	day
Callistege mi	1	6	1	H	HEG50	H15457	02.06.08	12:45	27	2	25	20	12	80	M	day
Callistege mi	1	6	1	S	SEG16	S706	10.05.08	14:30	26	2	30	10	50	80	M	day
Callistege mi	1	6	1	S	SEG46	S779	09.05.08	17:00	22	1	25	10	15	10	M	day
Callophrys rubi	1	2	1	A	AEG09	A43687	30.05.08	11:45	25	0	25	40	10	15	B	day
Callophrys rubi	1	5	1	A	AEG09	A43687	30.05.08	11:45	25	0	25	40	10	15	B	day
Callophrys rubi	1	6	1	H	HEG18	H16581	01.06.08	16:15	25	1	30	20	10	15	B	day
Camptogramma bilineata	1	3	2	A	AEG03	A48112	24.06.08	16:40	25	1	30	0	12	7	M	day
Camptogramma bilineata	1	4	2	A	AEG03	A48112	24.06.08	16:40	25	1	30	0	12	7	M	day
Camptogramma bilineata	2	1	2	A	AEG04	A31160	26.06.08	11:15	24	1	5	70	6	40	M	day
Camptogramma bilineata	1	4	2	A	AEG04	A31160	26.06.08	11:15	24	1	5	70	6	40	M	day
Camptogramma bilineata	3	1	2	A	AEG05	A34237	26.06.08	17:00	23	0	20	40	5	30	M	day
Camptogramma bilineata	4	2	2	A	AEG05	A34237	26.06.08	17:00	23	0	20	40	5	30	M	day
Camptogramma bilineata	2	4	2	A	AEG05	A34237	26.06.08	17:00	23	0	20	40	5	30	M	day
Camptogramma bilineata	4	5	2	A	AEG05	A34237	26.06.08	17:00	23	0	20	40	5	30	M	day
Camptogramma bilineata	3	6	2	A	AEG05	A34237	26.06.08	17:00	23	0	20	40	5	30	M	day
Camptogramma bilineata	1	2	2	A	AEG08	A42131	24.06.08	11:45	27	1	30	10	12	7	M	day
Camptogramma bilineata	1	4	2	A	AEG08	A42131	24.06.08	11:45	27	1	30	10	12	7	M	day
Camptogramma bilineata	1	2	1	A	AEG09	A43687	30.05.08	11:45	25	0	25	40	10	15	M	day
Camptogramma bilineata	1	4	1	A	AEG09	A43687	30.05.08	11:45	25	0	25	40	10	15	M	day
Camptogramma bilineata	1	6	1	A	AEG09	A43687	30.05.08	11:45	25	0	25	40	10	15	M	day
Camptogramma bilineata	1	1	2	A	AEG18	A46500	25.06.08	15:15	29	2	25	60	8	70	M	day
Camptogramma bilineata	2	2	2	A	AEG18	A46500	25.06.08	15:15	29	2	25	60	8	70	M	day
Camptogramma bilineata	1	3	2	A	AEG18	A46500	25.06.08	15:15	29	2	25	60	8	70	M	day
Camptogramma bilineata	2	4	2	A	AEG18	A46500	25.06.08	15:15	29	2	25	60	8	70	M	day
Camptogramma bilineata	1	5	2	A	AEG18	A46500	25.06.08	15:15	29	2	25	60	8	70	M	day
Camptogramma bilineata	1	6	2	A	AEG18	A46500	25.06.08	15:15	29	2	25	60	8	70	M	day
Camptogramma bilineata	1	4	2	A	AEG22	A45310	25.06.08	10:45	26	1	30	10	10	40	M	day
Camptogramma bilineata	2	6	2	A	AEG22	A45310	25.06.08	10:45	26	1	30	10	10	40	M	day
Camptogramma bilineata	1	2	2	A	AEG25	A7116	29.06.08	16:10	26	1.5	25	10	18	12	M	day
Camptogramma bilineata	1	1	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	M	day
Camptogramma bilineata	1	2	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	M	day
Camptogramma bilineata	2	5	2	A	AEG43	A49542	24.06.08	17:30	25	1	30	30	30	50	M	day
Camptogramma bilineata	1	4	3	A	AEG44	A33605	03.08.08	13:00	23	1	15	60	6	10	M	day
Camptogramma bilineata	2	6	2	A	AEG46	A33626	26.06.08	15:45	22	1	5	80	7	50	M	day
Camptogramma bilineata	1	4	1	H	HEG10	H22151	01.06.08	12:00	24	1	25	40	8	100	M	day
Camptogramma bilineata	8	1	1	H	HEG11	H24761	01.06.08	13:30	25	1	30	20	3	70	M	day
Camptogramma bilineata	2	2	1	H	HEG11	H24761	01.06.08	13:30	25	1	30	20	3	70	M	day
Camptogramma bilineata	1	3	1	H	HEG11	H24761	01.06.08	13:30	25	1	30	20	3	70	M	day
Camptogramma bilineata	2	4	1	H	HEG11	H24761	01.06.08	13:30	25	1	30	20	3	70	M	day
Camptogramma bilineata	5	5	1	H	HEG11	H24761	01.06.08	13:30	25	1	30	20	3	70	M	day
Camptogramma bilineata	5	6	1	H	HEG11	H24761	01.06.08	13:30	25	1	30	20	3	70	M	day
Camptogramma bilineata	1	5	1	H	HEG12	H20116	04.06.08	10:00	20	3	30	0	4	9	M	day
Camptogramma bilineata	1	4	1	H	HEG14	H19568	01.06.08	15:00	25	1	30	20	10	100	M	day
Camptogramma bilineata	1	3	1	H	HEG15	H16781	07.06.08	13:45	26	2	30	30	2	4	M	day
Camptogramma bilineata	1	4	1	H	HEG15	H16781	07.06.08	13:45	26	2	30	30	2	4	M	day
Camptogramma bilineata	1	6	1	H	HEG15	H16781	07.06.08	13:45	26	2	30	30	2	4	M	day
Camptogramma bilineata	2	4	1	H	HEG16	H12643	06.06.08	17:00	22	2	25	10	25	30	M	day
Camptogramma bilineata	1	2	1	H	HEG17	H14529	07.06.08	15:45	25	1	30	10	20	50	M	day
Camptogramma bilineata	2	4	1	H	HEG17	H14529	07.06.08	15:45	25	1	30	10	20	50	M	day
Camptogramma bilineata	1	5	1	H	HEG17	H14529	07.06.08	15:45	25	1	30	10	20	50	M	day
Camptogramma bilineata	5	1	1	H	HEG21	H30909	07.06.08	10:30	22	1	30	10	2	4	M	day
Camptogramma bilineata	5	2	1	H	HEG21	H30909	07.06.08	10:30	22	1	30	10	2	4	M	day
Camptogramma bilineata	7	3	1	H	HEG21	H30909	07.06.08	10:30	22	1	30	10	2	4	M	day
Camptogramma bilineata	7	4	1	H	HEG21	H30909	07.06.08	10:30	22	1	30	10	2	4	M	day
Camptogramma bilineata	4	5	1	H	HEG21	H30909	07.06.08	10:30	22	1	30	10	2	4	M	day
Camptogramma bilineata	4	6	1	H	HEG21	H30909	07.06.08	10:30	22	1	30	10	2	4	M	day
Camptogramma bilineata	5	1	1	H	HEG23	H20426	04.06.08	16:30	20	0	0	90	50	15	M	day
Camptogramma bilineata	3	2	1	H	HEG23	H20426	04.06.08	16:30	20	0	0	90	50	15	M	day
Camptogramma bilineata	6	3	1	H	HEG23	H20426	04.06.08	16:30	20	0	0	90	50	15	M	day
Camptogramma bilineata	5	4	1	H	HEG23	H20426	04.06.08	16:30	20	0	0	90	50	15	M	day
Camptogramma bilineata	5	5	1	H	HEG23	H20426	04.06.08	16:30	20	0	0	90	50	15	M	day
Camptogramma bilineata	3	6	1	H	HEG23	H20426	04.06.08	16:30	20	0	0	90	50	15	M	day
Camptogramma bilineata	1	2	1	H	HEG26	H2815	31.05.08	14:45	21	3	0	100	3	7	M	day
Camptogramma bilineata	1	3	1	H	HEG26	H2815	31.05.08	14:45	21	3	0	100	3	7	M	day
Camptogramma bilineata	1	1	1	H	HEG27	H20121	04.06.08	11:00	21	2	25	10	0	2	M	day
Camptogramma bilineata	1	2	1	H	HEG27	H20121	04.06.08	11:00	21	2	25	10	0	2	M	day
Camptogramma bilineata	1	1	3	H	HEG28	H20535	16.08.08	10:00	17	0.5	30	0	8	20	M	day
Camptogramma bilineata	2	1	1	H	HEG30	H20825	03.06.08	10:00	19	2	15	50	5	4	M	day
Camptogramma bilineata	1	2	1	H	HEG30	H20825	03.06.08	10:00	19	2	15	50	5	4	M	day
Camptogramma bilineata	1	3	1	H	HEG30	H20825	03.06.08	10:00	19	2	15	50	5	4	M	day
Camptogramma bilineata	1	1	1	H	HEG31	H20003	03.06.08	12:20	21	1	10	70	25	90	M	day
Camptogramma bilineata	1	2	1	H	HEG31	H20003	03.06.08	12:20	21	1	10	70	25	90	M	day
Camptogramma bilineata	1	4	1	H	HEG35	H30417	02.06.08	17:00	26	2	10	40	2	6	M	day
Camptogramma bilineata	1	3	1	H	HEG35	H30417	02.06.08	17:00	26	2	10	40	2	6	M	day
Camptogramma bilineata	2	5	1	H	HEG36	H20241	06.06.08	16:10	21	2	15	50	3	15	M	day
Camptogramma bilineata	1	6	1	H	HEG36	H20241	06.06.08	16:10	21	2	15	50	3	15	M	day
Camptogramma bilineata	3	1	1	H	HEG36	H20241	06.06.08	16:10	21	2	15	50	3	15	M	day
Camptogramma bilineata	1	4	1	H	HEG36	H20241	06.06.08	16:10	21	2	15	50	3	15	M	day
Camptogramma bilineata	1	5	1	H	HEG37	H20245	06.06.08	15:30	22	2.5	20	30	5	6	M	day
Camptogramma bilineata	1	6	1	H	HEG37	H20245	06.06.08	15:30	22	2.5	20	30	5	6	M	day
Camptogramma bilineata	1	1	1	H	HEG37	H20245	06.06.08	15:30	22	2.5	20	30	5	6	M	day
Camptogramma bilineata	2	2	1	H	HEG37	H20245	06.06.08	15:30	22	2.5	20	30	5	6	M	day
Camptogramma bilineata	2	1	1	H	HEG38	H20433	03.06.08	14:15	22	2	5	80	20	70	M	day
Camptogramma bilineata	1	2	1	H	HEG38	H20433	03.06.08	14:15	22	2	5	80	20	70	M	day
Camptogramma bilineata	2	3	1	H	HEG38	H20433	03.06.08	14:15	22	2	5	80	20	70	M	day
Camptogramma bilineata	2	4	1	H	HEG38	H20433	03.06.08	14:15	22	2	5	80	20	70	M	day
Camptogramma bilineata	2	5	1	H	HEG38	H20433	03.06.08	14:15	22	2	5	80	20	70	M	day
Camptogramma bilineata	1	1	1	H	HEG39	H20436	03.06.08	15:15	22	2	10	60	20	60	M	day
Camptogramma bilineata	1	1	1	H	HEG42	H13708	07.06.08	16:45	22	1	20	20	20	20	M	day
Camptogramma bilineata	1	3	1	H	HEG42	H13708	07.06.08	16:45	22	1	20	20	20	20	M	day
Camptogramma bilineata	1	5	1	H	HEG42	H13708	07.06.08	16:45	22	1	20	20	20	20	M	day
Camptogramma bilineata	1	1	1	H	HEG43	H19577	02.06.08	10:30	25	2	30	0	17	25	M	day
Camptogramma bilineata	1	2	1	H	HEG43	H19577	02.06.08	10:30	25	2	30	0	17	25	M	day
Camptogramma bilineata	1	3	1	H	HEG43	H19577	02.06.08	10:30	25	2	30	0	17	25	M	day
Camptogramma bilineata	1	5	1	H	HEG43	H19577	02.06.08	10:30	25	2	30	0	17	25	M	day
Camptogramma bilineata	2	6	1	H	HEG43	H19577	02.06.08	10:30	25	2	30	0	17	25	M	day
Camptogramma bilineata	2	1	1	H	HEG44	H20215	04.06.08	12:20	22	3	20	30	5	10	M	day
Camptogramma bilineata	1	1	1	H	HEG45	H20258	06.06.08	14:15	22	3	20	30	15	30	M	day
Camptogramma bilineata	2	2	1	H	HEG45	H20258	06.06.08	14:15	22	3	20	30	15	30	M	day
Camptogramma bilineata	2	3	1	H	HEG45	H20258	06.06.08	14:15	22	3	20	30	15	30	M	day
Camptogramma bilineata	3	4	1	H	HEG45	H20258	06.06.08	14:15	22	3	20	30	15	30	M	day
Camptogramma bilineata	1	6	1	H	HEG45	H20258	06.06.08	14:15	22	3	20	30	15	30	M	day
Camptogramma bilineata	1	1	1	H	HEG46	H30915	07.06.08	12:00	25	1	30	10	30	30	M	day
Camptogramma bilineata	1	2	1	H	HEG46	H30915	07.06.08	12:00	25	1	30	10	30	30	M	day
Camptogramma bilineata	1	3	1	H	HEG46	H30915	07.06.08	12:00	25	1	30	10	30	30	M	day
Camptogramma bilineata	1	1	1	H	HEG48	H5053	31.05.08	12:45	25	2	30	20	5	80	M	day
Camptogramma bilineata	1	2	1	H	HEG48	H5053	31.05.08	12:45	25	2	30	20	5	80	M	day
Camptogramma bilineata	1	1	1	H	HEG50	H15457	02.06.08	12:45	27	2	25	20	12	80	M	day
Camptogramma bilineata	1	3	1	H	HEG50	H15457	02.06.08	12:45	27	2	25	20	12	80	M	day
Camptogramma bilineata	1	4	1	H	HEG50	H15457	02.06.08	12:45	27	2	25	20	12	80	M	day
Camptogramma bilineata	2	5	1	H	HEG50	H15457	02.06.08	12:45	27	2	25	20	12	80	M	day
Camptogramma bilineata	1	4	2	S	SEG25	S1007	17.06.08	16:20	20	1	30	30	3	7	M	day
Camptogramma bilineata	1	3	2	S	SEG31	S698	18.06.08	15:00	24.5	2	5	80	3	5	M	day
Camptogramma bilineata	1	6	2	S	SEG36	S1035	12.06.08	14:00	19	1.5	20	40	1	10	M	day
Camptogramma bilineata	1	2	2	S	SEG47	S801	18.06.08	10:15	21	1	25	40	4	30	M	day
Camptogramma bilineata	1	4	2	S	SEG47	S801	18.06.08	10:15	21	1	25	40	4	30	M	day
Camptogramma bilineata	1	1	2	S	SEG49	S1033	18.06.08	12:30	22.5	1	5	80	5	12	M	day
Carterocephalus palaemon	1	1	1	A	AEG09	A43687	30.05.08	11:45	25	0	25	40	10	15	B	day
Carterocephalus palaemon	1	4	1	A	AEG09	A43688	30.05.08	11:45	25	0	25	40	10	15	B	day
Carterocephalus palaemon	1	5	1	A	AEG30	A36956	30.05.08	13:45	24	1	0	80	35	30	B	day
Carterocephalus palaemon	1	2	1	A	AEG47	A35283	29.05.08	14:45	23	0	0	80	5	10	B	day
Celastrina argiolus	1	2	3	A	AEG10	A8338	29.07.08	10:00	23	1	25	10	3	8	B	day
Charanyca trigrammica	1	2	1	H	HEG11	H24761	01.06.08	13:30	25	1	30	20	3	70	M	night
Chiasmia clathrata	1	1	1	A	AEG02	A39275	17.05.08	10:45	17	1	5	90	30	50	M	day
Chiasmia clathrata	1	5	3	A	AEG02	A39275	30.07.08	10:00	22	1.5	30	0	3	8	M	day
Chiasmia clathrata	1	1	3	A	AEG03	A48112	01.08.08	16:00	22	2	30	50	15	15	M	day
Chiasmia clathrata	1	6	3	A	AEG03	A48112	01.08.08	16:00	22	2	30	50	15	15	M	day
Chiasmia clathrata	1	3	3	A	AEG08	A42131	02.08.08	11:50	21.5	1	20	70	9	18	M	day
Chiasmia clathrata	1	6	3	A	AEG18	A46500	30.07.08	11:50	25	2	30	0	6	30	M	day
Chiasmia clathrata	1	2	1	A	AEG20	A21699	28.05.08	13:45	24	2.5	25	30	45	80	M	day
Chiasmia clathrata	2	3	1	A	AEG20	A21699	28.05.08	13:45	24	2.5	25	30	45	80	M	day
Chiasmia clathrata	2	4	1	A	AEG20	A21699	28.05.08	13:45	24	2.5	25	30	45	80	M	day
Chiasmia clathrata	4	5	1	A	AEG20	A21699	28.05.08	13:45	24	2.5	25	30	45	80	M	day
Chiasmia clathrata	1	1	3	A	AEG20	A21699	05.08.08	09:40	18	0.5	5	90	2	25	M	day
Chiasmia clathrata	1	1	3	A	AEG21	A21850	05.08.08	11:45	19	1	20	50	9	15	M	day
Chiasmia clathrata	1	6	1	A	AEG23	A45122	27.05.08	16:15	22	2	5	20	50	90	M	day
Chiasmia clathrata	1	3	1	A	AEG23	A45122	27.05.08	16:15	22	2	5	20	50	90	M	day
Chiasmia clathrata	1	6	3	A	AEG23	A45122	02.08.08	11:00	20	1	20	70	12	40	M	day
Chiasmia clathrata	1	4	3	A	AEG25	A7116	29.07.08	11:00	23	1	0	100	15	12	M	day
Chiasmia clathrata	1	4	1	A	AEG27	A40320	29.05.08	16:00	22	0	0	100	17	30	M	day
Chiasmia clathrata	1	5	1	A	AEG27	A40320	29.05.08	16:00	22	0	0	100	17	30	M	day
Chiasmia clathrata	1	3	1	A	AEG32	A41172	27.05.08	14:30	26	1	25	20	3	25	M	day
Chiasmia clathrata	1	6	1	A	AEG32	A41172	27.05.08	14:30	26	1	25	20	3	25	M	day
Chiasmia clathrata	1	3	1	A	AEG33	A41959	27.05.08	09:50	22	1	22	10	17	10	M	day
Chiasmia clathrata	1	3	3	A	AEG34	A43366	01.08.08	12:40	24	2	5	90	12	25	M	day
Chiasmia clathrata	1	5	1	A	AEG37	A30361	25.05.08	16:45	18	1	10	60	60	110	M	day
Chiasmia clathrata	1	6	1	A	AEG39	A32195	29.05.08	13:30	23	1	0	100	70	80	M	day
Chiasmia clathrata	1	1	1	A	AEG40	A53417	24.05.08	15:00	21	1	5	80	60	60	M	day
Chiasmia clathrata	1	3	1	A	AEG40	A53417	24.05.08	15:00	21	1	5	80	60	60	M	day
Chiasmia clathrata	2	1	1	A	AEG44	A33605	29.05.08	11:20	24	1	5	80	30	40	M	day
Chiasmia clathrata	1	3	1	A	AEG44	A33605	29.05.08	11:20	24	1	5	80	30	40	M	day
Chiasmia clathrata	2	4	1	A	AEG44	A33605	29.05.08	11:20	24	1	5	80	30	40	M	day
Chiasmia clathrata	1	5	1	A	AEG44	A33605	29.05.08	11:20	24	1	5	80	30	40	M	day
Chiasmia clathrata	1	6	1	A	AEG44	A33605	29.05.08	11:20	24	1	5	80	30	40	M	day
Chiasmia clathrata	1	6	3	A	AEG44	A33605	03.08.08	13:00	23	1	15	60	6	10	M	day
Chiasmia clathrata	1	3	2	H	HEG02	H8302	11.07.08	10:55	19.5	1	5	90	1	5	M	day
Chiasmia clathrata	1	5	2	H	HEG02	H8302	11.07.08	10:55	19.5	1	5	90	1	5	M	day
Chiasmia clathrata	1	2	1	H	HEG09	H30212	22.05.08	13:30	17	1	5	70	20	80	M	day
Chiasmia clathrata	1	4	1	H	HEG09	H30212	22.05.08	13:30	17	1	5	70	20	80	M	day
Chiasmia clathrata	1	1	3	H	HEG14	H19568	16.08.08	14:50	21	0.5	0	80	4	16	M	day
Chiasmia clathrata	1	2	3	H	HEG14	H19568	16.08.08	14:50	21	0.5	0	80	4	16	M	day
Chiasmia clathrata	1	3	1	H	HEG17	H14529	07.06.08	15:45	25	1	30	10	20	50	M	day
Chiasmia clathrata	1	2	1	H	HEG18	H16581	01.06.08	16:15	25	1	30	20	10	15	M	day
Chiasmia clathrata	2	6	1	H	HEG18	H16581	01.06.08	16:15	25	1	30	20	10	15	M	day
Chiasmia clathrata	1	1	2	H	HEG18	H16581	16.07.08	10:45	22.5	1	0	90	10	25	M	day
Chiasmia clathrata	2	3	2	H	HEG18	H16581	16.07.08	10:45	22.5	1	0	90	10	25	M	day
Chiasmia clathrata	1	5	2	H	HEG18	H16581	16.07.08	10:45	22.5	1	0	90	10	25	M	day
Chiasmia clathrata	2	6	2	H	HEG18	H16581	16.07.08	10:45	22.5	1	0	90	10	25	M	day
Chiasmia clathrata	2	3	3	H	HEG18	H16581	16.08.08	12:05	20.5	1	30	40	6	20	M	day
Chiasmia clathrata	1	5	3	H	HEG18	H16581	16.08.08	12:05	20.5	1	30	40	6	20	M	day
Chiasmia clathrata	1	1	1	H	HEG19	H20606	07.06.08	14:45	26	2	30	40	10	50	M	day
Chiasmia clathrata	1	5	1	H	HEG23	H20426	04.06.08	16:30	20	0	0	90	50	15	M	day
Chiasmia clathrata	1	1	2	H	HEG23	H20426	07.07.08	16:40	21	3	25	10	10	6	M	day
Chiasmia clathrata	1	1	3	H	HEG23	H20426	14.08.08	10:30	19	2.5	15	40	10	15	M	day
Chiasmia clathrata	1	5	3	H	HEG23	H20426	14.08.08	10:30	19	2.5	15	40	10	15	M	day
